"decision","decision_basis","category_expansion_hint","placement_status","recipe_spell_id","name","profession","profession_id","trade_category_id","trade_category_path","acquire_method","skill_line_ability_id","att_source_files"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","50606","Scroll of Versatility III","Inscription","773","107","Classic Inscription - Header > Classic Inscription > Scrolls","0","17501","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","50607","Scroll of Versatility IV","Inscription","773","107","Classic Inscription - Header > Classic Inscription > Scrolls","0","17502","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","50608","Scroll of Versatility V","Inscription","773","107","Classic Inscription - Header > Classic Inscription > Scrolls","0","17503","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","50609","Scroll of Versatility VI","Inscription","773","107","Classic Inscription - Header > Classic Inscription > Scrolls","0","17504","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","50612","Scroll of Stamina II","Inscription","773","107","Classic Inscription - Header > Classic Inscription > Scrolls","0","17486","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","50614","Scroll of Stamina III","Inscription","773","107","Classic Inscription - Header > Classic Inscription > Scrolls","0","17487","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","50616","Scroll of Stamina IV","Inscription","773","107","Classic Inscription - Header > Classic Inscription > Scrolls","0","17488","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","50617","Scroll of Stamina V","Inscription","773","107","Classic Inscription - Header > Classic Inscription > Scrolls","0","17489","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","50618","Scroll of Stamina VI","Inscription","773","107","Classic Inscription - Header > Classic Inscription > Scrolls","0","17490","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","50644","Haliscan Jacket","Tailoring","197","236","Classic Patterns - Header > Tailoring Patterns > Robes & Tunics","0","17513","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","50647","Haliscan Pantaloons","Tailoring","197","240","Classic Patterns - Header > Tailoring Patterns > Pants","0","17514","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","classic","not_applicable","51309","Tailoring","Tailoring","197","84","Classic Patterns - Header > Tailoring Patterns > Other","0","17598","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","tbc","needs_att_source_ancestry","52733","Bracers of Shackled Souls","Leatherworking","165","933","Outland Patterns - Header > Outland Patterns > Bracers","0","17894","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","52739","Enchanting Vellum","Inscription","773","114","Classic Inscription - Header > Classic Inscription > Other","0","17896","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","52843","Moonglow Ink","Inscription","773","104","Classic Inscription - Header > Classic Inscription > Ink","1","17960","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","53462","Midnight Ink","Inscription","773","104","Classic Inscription - Header > Classic Inscription > Ink","0","18133","Professions.lua;Zones.lua"
"defer_not_in_att","audit_filter","wrath","not_applicable","56965","Glyph of Stars","Inscription","773","1126","Classic Inscription - Header > Classic Inscription > Glyphs","0","20746",""
"defer_not_in_att","audit_filter","wrath","not_applicable","57032","Glyph of the Luminous Charger","Inscription","773","1126","Classic Inscription - Header > Classic Inscription > Glyphs","0","19861",""
"defer_not_in_att","audit_filter","wrath","not_applicable","57209","Glyph of the Geist","Inscription","773","1126","Classic Inscription - Header > Classic Inscription > Glyphs","0","19677",""
"defer_not_in_att","audit_filter","wrath","not_applicable","57224","Glyph of Foul Menagerie","Inscription","773","1126","Classic Inscription - Header > Classic Inscription > Glyphs","0","19692",""
"defer_not_in_att","audit_filter","wrath","not_applicable","57263","Glyph of Felguard","Inscription","773","800","Outland Inscription - Header > Outland Inscription > Glyphs","0","19956",""
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","57703","Hunter's Ink","Inscription","773","104","Classic Inscription - Header > Classic Inscription > Ink","0","19777","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","57704","Lion's Ink","Inscription","773","104","Classic Inscription - Header > Classic Inscription > Ink","0","19778","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","57706","Dawnstar Ink","Inscription","773","104","Classic Inscription - Header > Classic Inscription > Ink","0","19779","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","57707","Jadefire Ink","Inscription","773","104","Classic Inscription - Header > Classic Inscription > Ink","0","19780","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","57708","Royal Ink","Inscription","773","104","Classic Inscription - Header > Classic Inscription > Ink","0","19781","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","57709","Celestial Ink","Inscription","773","104","Classic Inscription - Header > Classic Inscription > Ink","0","19782","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","57710","Fiery Ink","Inscription","773","104","Classic Inscription - Header > Classic Inscription > Ink","0","19783","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","57711","Shimmering Ink","Inscription","773","104","Classic Inscription - Header > Classic Inscription > Ink","0","19784","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","57712","Ink of the Sky","Inscription","773","104","Classic Inscription - Header > Classic Inscription > Ink","0","19785","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","57713","Ethereal Ink","Inscription","773","799","Outland Inscription - Header > Outland Inscription > Inks","1","19786","Professions.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","57714","Darkflame Ink","Inscription","773","799","Outland Inscription - Header > Outland Inscription > Inks","0","19787","Professions.lua"
"defer_not_in_att","audit_filter","wrath","not_applicable","58312","Glyph of Winged Vengeance","Inscription","773","1126","Classic Inscription - Header > Classic Inscription > Glyphs","0","20527",""
"defer_not_in_att","audit_filter","wrath","not_applicable","58316","Glyph of Fire From the Heavens","Inscription","773","1126","Classic Inscription - Header > Classic Inscription > Glyphs","0","20556",""
"defer_not_in_att","audit_filter","wrath","not_applicable","58320","Glyph of Shackle Undead","Inscription","773","1126","Classic Inscription - Header > Classic Inscription > Glyphs","0","20542",""
"defer_not_in_att","audit_filter","wrath","not_applicable","58332","Glyph of the Spectral Wolf","Inscription","773","1126","Classic Inscription - Header > Classic Inscription > Glyphs","0","20544",""
"defer_not_in_att","audit_filter","wrath","not_applicable","58341","Glyph of Soulwell","Inscription","773","1126","Classic Inscription - Header > Classic Inscription > Glyphs","0","20568",""
"defer_not_in_att","audit_filter","wrath","not_applicable","58345","Glyph of Gushing Wound","Inscription","773","1126","Classic Inscription - Header > Classic Inscription > Glyphs","0","20547",""
"defer_not_in_att","audit_filter","wrath","not_applicable","58347","Glyph of Mighty Victory","Inscription","773","1126","Classic Inscription - Header > Classic Inscription > Glyphs","0","20566",""
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","58472","Scroll of Agility","Inscription","773","107","Classic Inscription - Header > Classic Inscription > Scrolls","0","20013","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","58473","Scroll of Agility II","Inscription","773","107","Classic Inscription - Header > Classic Inscription > Scrolls","0","20014","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","58476","Scroll of Agility III","Inscription","773","107","Classic Inscription - Header > Classic Inscription > Scrolls","0","20015","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","58478","Scroll of Agility IV","Inscription","773","107","Classic Inscription - Header > Classic Inscription > Scrolls","0","20016","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","58480","Scroll of Agility V","Inscription","773","107","Classic Inscription - Header > Classic Inscription > Scrolls","0","20017","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","58481","Scroll of Agility VI","Inscription","773","802","Outland Inscription - Header > Outland Inscription > Scrolls & Research","0","20018","Professions.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","58484","Scroll of Strength","Inscription","773","107","Classic Inscription - Header > Classic Inscription > Scrolls","0","20005","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","58485","Scroll of Strength II","Inscription","773","107","Classic Inscription - Header > Classic Inscription > Scrolls","0","20006","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","58486","Scroll of Strength III","Inscription","773","107","Classic Inscription - Header > Classic Inscription > Scrolls","0","20007","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","58487","Scroll of Strength IV","Inscription","773","107","Classic Inscription - Header > Classic Inscription > Scrolls","0","20008","Professions.lua;Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","58488","Scroll of Strength V","Inscription","773","107","Classic Inscription - Header > Classic Inscription > Scrolls","0","20009","Professions.lua;Zones.lua"
