domain,id_kind,natural_id,label,publishers,publisher_count,families,map_ids,coords,quest_ids,loot_item_ids,achievement_ids,criteria_ids,rewards,node_classes,spawn_count
achievement_criteria,achievement_id,40705,Collect all the glyphs for the {item:223267:Swarmite Skyhunter},HandyNotes_WarWithin,1,handler,2213;2255,"2213:0.1332,0.3352;2255:0.2514,0.4058;2255:0.4312,0.5702;2255:0.4669,0.2129;2255:0.5761,0.5755;2255:0.5862,0.8980;2255:0.6331,0.1399;2255:0.6543,0.5176;2255:0.6629,0.8505;2255:0.7058,0.2519;2255:0.7321,0.8411",,,40705,69265;69266;69267;69268;69269;69270;69271;69272;69273;69274;69275,,,11
achievement_criteria,achievement_id,42727,Collect all the glyphs for the {item:223267:Swarmite Skyhunter},HandyNotes_WarWithin,1,handler,2371;2472,"2371:0.4393,0.1704;2371:0.4649,0.5839;2371:0.5470,0.2338;2371:0.5473,0.5317;2371:0.6098,0.3883;2371:0.7407,0.3252;2371:0.7647,0.4629;2472:0.5512,0.6762",,,42727,106183;106184;106185;106186;106187;106188;106189;106190,,,8
achievement_criteria,achievement_id,61017,Under the bridge,HandyNotes_WarWithin,1,handler,2371;2472,"2371:0.4316,0.2164;2371:0.4376,0.2556;2371:0.4423,0.1681;2371:0.4574,0.5153;2371:0.4717,0.1579;2371:0.4718,0.1578;2371:0.4773,0.3728;2371:0.4780,0.6085;2371:0.4860,0.3845;2371:0.4889,0.2670;2371:0.4898,0.5746;2371:0.4934,0.1897;2371:0.5011,0.3620;2371:0.5049,0.5412;2371:0.5057,0.3510;2371:0.5095,0.3671;2371:0.5102,0.6912;2371:0.5117,0.6774;2371:0.5217,0.6488;2371:0.5338,0.2057;2371:0.5339,0.2050;2371:0.5373,0.4838;2371:0.5432,0.6317;2371:0.5450,0.5016;2371:0.5491,0.6381;2371:0.5528,0.5545;2371:0.5594,0.2154;2371:0.5655,0.2093;2371:0.5790,0.2393;2371:0.5874,0.2099;2371:0.5893,0.5751;2371:0.5941,0.6044;2371:0.5984,0.2272;2371:0.6035,0.2841;2371:0.6051,0.4201;2371:0.6052,0.5549;2371:0.6108,0.2734;2371:0.6116,0.2324;2371:0.6120,0.3920;2371:0.6259,0.4165;2371:0.6300,0.3911;2371:0.6398,0.4597;2371:0.6486,0.5224;2371:0.6490,0.5495;2371:0.6605,0.4880;2371:0.6883,0.4777;2371:0.6975,0.5531;2371:0.7020,0.6061;2371:0.7026,0.3197;2371:0.7271,0.1232;2371:0.7279,0.1006;2371:0.7398,0.5749;2371:0.7571,0.3442;2371:0.7596,0.3255;2371:0.7603,0.5820;2371:0.7822,0.4889;2371:0.7876,0.2917;2371:0.8040,0.5123;2472:0.3523,0.5775;2472:0.3961,0.3240;2472:0.4015,0.6823;2472:0.4283,0.5032;2472:0.4432,0.2686;2472:0.4432,0.3460;2472:0.4438,0.3470;2472:0.5322,0.6055;2472:0.5385,0.9605;2472:0.5581,0.3380;2472:0.5646,0.8671;2472:0.6048,0.5724;2472:0.6112,0.8910;2472:0.6213,0.2931;2472:0.6689,0.8969",,,61017,,,,73
achievement_criteria,achievement_id,61455,{npc:254840:Songseeker Jebanda},HandyNotes_MidnightTreasures,1,handler,2437,"2437:0.3162,0.4653;2437:0.3917,0.5638;2437:0.4732,0.8190;2437:0.5268,0.7933;2437:0.5503,0.1798",,,61455,109749;109750;109751;109752;109753,,,5
achievement_criteria,achievement_id,61576,Collect all the glyphs for the {item:257145:Crimson Dragonhawk},HandyNotes_MidnightTreasures,1,handler,2393;2395,"2393:0.4835,0.0655;2395:0.3341,0.6524;2395:0.3946,0.4560;2395:0.3997,0.5963;2395:0.4321,0.4637;2395:0.4947,0.4803;2395:0.5246,0.6755;2395:0.5843,0.5833;2395:0.5893,0.1954;2395:0.6261,0.6277;2395:0.6524,0.3269",,,61576,110335;110336;110337;110338;110339;110340;110341;110342;110343;110344;110345,,,11
achievement_criteria,achievement_id,61581,Collect all the glyphs for the {item:257145:Crimson Dragonhawk},HandyNotes_MidnightTreasures,1,handler,2437,"2437:0.1926,0.7057;2437:0.2483,0.5486;2437:0.2795,0.2858;2437:0.3041,0.8473;2437:0.3958,0.1971;2437:0.4279,0.8015;2437:0.4291,0.3436;2437:0.4666,0.8226;2437:0.5146,0.2362;2437:0.5319,0.5447;2437:0.5362,0.8040",,,61581,110353;110354;110355;110356;110357;110358;110359;110360;110361;110362;110363,,,11
achievement_criteria,achievement_id,61582,Collect all the glyphs for the {item:257145:Crimson Dragonhawk},HandyNotes_MidnightTreasures,1,handler,2413,"2413:0.2654,0.6139;2413:0.3454,0.2333;2413:0.4455,0.6281;2413:0.4667,0.5330;2413:0.5465,0.3555;2413:0.6018,0.4439;2413:0.6187,0.6751;2413:0.6933,0.4580;2413:0.7308,0.2591",,,61582,110364;110365;110366;110367;110368;110369;110370;110371;112628,,,9
achievement_criteria,achievement_id,61583,Collect all the glyphs for the {item:257145:Crimson Dragonhawk},HandyNotes_MidnightTreasures,1,handler,2405;2444,"2405:0.3567,0.6110;2405:0.3608,0.3725;2405:0.3718,0.4998;2405:0.3890,0.7613;2405:0.3991,0.7098;2405:0.4528,0.5225;2405:0.4926,0.8752;2405:0.5134,0.6272;2405:0.5512,0.4556;2405:0.6497,0.7190;2444:0.3608,0.4456",,,61583,110372;110373;110374;110375;110376;110377;110378;110379;110380;110381;110382,,,11
achievement_criteria,achievement_id,62185,In the floating building,HandyNotes_MidnightTreasures,1,handler,2395,"2395:0.3900,0.7823;2395:0.4180,0.5634;2395:0.4263,0.6262;2395:0.4606,0.6428;2395:0.5075,0.4126;2395:0.5396,0.7561;2395:0.5513,0.5967",,,62185,111993;112030;112031;112032;112033;112034;112035,,,7
achievement_criteria,achievement_id,62188,On a branch very high up,HandyNotes_MidnightTreasures,1,handler,62;116;198;641;2239,"116:0.5082,0.4258;198:0.5842,0.2998;2239:0.3425,0.5255;62:0.3320,0.6678;641:0.4669,0.3545",,,62188,111946;111947;111948;111949;111950,,,5
achievement_criteria,achievement_id,62200,Behind the pillar,HandyNotes_MidnightTreasures,1,handler,2437,"2437:0.3479,0.1716;2437:0.3568,0.2520;2437:0.4590,0.6599;2437:0.4636,0.4135;2437:0.5431,0.2061;2437:0.5487,0.3240",,,62200,112039;112844;112845;112846;112847;112848,,,6
achievement_criteria,achievement_id,62201,{npc:259684:Princess Gabiku},HandyNotes_MidnightTreasures,1,handler,2437;2536,"2437:0.2982,0.7915;2437:0.3170,0.2263;2437:0.5394,0.5957;2437:0.6828,0.1931;2536:0.2751,0.4003",,,62201,112041;112445;112446;112447;112448,,,5
achievement_criteria,achievement_id,63395,Collect all the glyphs for the {item:257145:Crimson Dragonhawk},HandyNotes_MidnightTreasures,1,handler,2512,"2512:0.2662,0.6314;2512:0.2882,0.7523;2512:0.3740,0.6053;2512:0.4057,0.9050;2512:0.4290,0.3060;2512:0.4381,0.4419;2512:0.4584,0.6494;2512:0.5201,0.3840;2512:0.5895,0.4891;2512:0.6413,0.6065;2512:0.7029,0.4816",,,63395,115491;115766;115768;115769;115770;115771;115772;115773;115774;115775;115776,,,11
rares,npc_id,61,,HandyNotes_WorldOfWarcraft,1,core,37,"37:0.5060,0.8300",,,,,transmog:6202;transmog:6203,ns.node.Rare,1
rares,npc_id,79,,HandyNotes_WorldOfWarcraft,1,core,37,"37:0.3860,0.8360",,,,,transmog:1913;transmog:6147,ns.node.Rare,1
rares,npc_id,99,,HandyNotes_WorldOfWarcraft,1,core,37,"37:0.3100,0.6560",,,,,transmog:1917;transmog:6201,ns.node.Rare,1
rares,npc_id,100,,HandyNotes_WorldOfWarcraft,1,core,37,"37:0.2760,0.8880",,,,,transmog:38513,ns.node.Rare,1
rares,npc_id,462,,HandyNotes_WorldOfWarcraft,1,core,52,"52:0.4900,0.3520;52:0.4960,0.2780;52:0.5460,0.2460;52:0.5640,0.3520;52:0.5760,0.1940",,,,,transmog:115348;transmog:115349;transmog:68743,vultros,5
rares,npc_id,471,,HandyNotes_WorldOfWarcraft,1,core,40,"40:0.5140,0.3020",,,,,transmog:3000;transmog:6148,ns.node.Rare,1
rares,npc_id,472,,HandyNotes_WorldOfWarcraft,1,core,37,"37:0.6708,0.3960",,,,,transmog:5744,ns.node.Rare,1
rares,npc_id,503,,HandyNotes_WorldOfWarcraft,1,core,47,"47:0.2040,0.2700;47:0.2420,0.3440",,,,,transmog:4462,lord_malathrom,2
rares,npc_id,506,,HandyNotes_WorldOfWarcraft,1,core,52,"52:0.6355,0.7313",,,,,transmog:2203;transmog:2204,ns.node.Rare,1
rares,npc_id,507,,HandyNotes_WorldOfWarcraft,1,core,47,"47:0.6072,0.4050",,,,,transmog:4474;transmog:6204,ns.node.Rare,1
rares,npc_id,519,,HandyNotes_WorldOfWarcraft,1,core,52,"52:0.5453,0.1045",,,,,transmog:120952;transmog:3188;transmog:6180,ns.node.Rare,1
rares,npc_id,520,,HandyNotes_WorldOfWarcraft,1,core,52,"52:0.2887,0.7465",,,,,transmog:2235;transmog:6179;transmog:9756;transmog:9763;transmog:9786,ns.node.Rare,1
rares,npc_id,521,,HandyNotes_WorldOfWarcraft,1,core,47,"47:0.5959,0.2049;47:0.6620,0.2080;47:0.7160,0.2300",,,,,transmog:3018;transmog:3227,lupos,3
rares,npc_id,534,,HandyNotes_WorldOfWarcraft,1,core,47,"47:0.7420,0.7800",,,,,transmog:4476;transmog:4477,ns.node.Rare,1
rares,npc_id,572,,HandyNotes_WorldOfWarcraft,1,core,52,"52:0.4240,0.2960",,,,,transmog:1314;transmog:1387,ns.node.Rare,1
rares,npc_id,573,,HandyNotes_WorldOfWarcraft,1,core,52,"52:0.3880,0.5160;52:0.4440,0.3520;52:0.5500,0.3180;52:0.6320,0.6040",,,,,transmog:4434;transmog:6267;transmog:6269;transmog:6337,Reaper,4
rares,npc_id,574,,HandyNotes_WorldOfWarcraft,1,core,47,"47:0.8633,0.4757",,,,,transmog:4448;transmog:4449,ns.node.Rare,1
rares,npc_id,584,,HandyNotes_WorldOfWarcraft,1,core,49,"49:0.3420,0.1200",,,,,transmog:2058;transmog:3231,ns.node.Rare,1
rares,npc_id,596,in deadmines,HandyNotes_WorldOfWarcraft,1,core,52,"52:0.4260,0.7660",,,,,transmog:1933;transmog:3902,ns.node.Rare,1
rares,npc_id,599,,HandyNotes_WorldOfWarcraft,1,core,55,"55:0.3760,0.5640;55:0.5280,0.5460;55:0.5604,0.7070",,,,,transmog:3019;transmog:4660,marisa,3
rares,npc_id,616,,HandyNotes_WorldOfWarcraft,1,core,49,"49:0.3800,0.3420",,,,,transmog:3229,ns.node.Rare,1
rares,npc_id,771,,HandyNotes_WorldOfWarcraft,1,core,47,"47:0.2090,0.4406",,,,,transmog:4464;transmog:4465,ns.node.Rare,1
rares,npc_id,947,,HandyNotes_WorldOfWarcraft,1,core,49,"49:0.6860,0.3580",,,,,transmog:4446;transmog:4447,ns.node.Rare,1
rares,npc_id,1112,,HandyNotes_WorldOfWarcraft,1,core,56,"56:0.4680,0.6360",,,,,transmog:4444,ns.node.Rare,1
rares,npc_id,1119,,HandyNotes_WorldOfWarcraft,1,core,31,"31:0.5492,0.4013",,,,,transmog:2254;transmog:763,ns.node.Rare,1
rares,npc_id,1130,,HandyNotes_WorldOfWarcraft,1,core,27,"27:0.6780,0.5880",,,,,transmog:2069,ns.node.Rare,1
rares,npc_id,1132,,HandyNotes_WorldOfWarcraft,1,core,469,"469:0.6760,0.3580",,,,,transmog:1965;transmog:3224,ns.node.Rare,1
rares,npc_id,1137,,HandyNotes_WorldOfWarcraft,1,core,29,"29:0.3224,0.5270",,,,,transmog:3008;transmog:3225,ns.node.Rare,1
rares,npc_id,1140,,HandyNotes_WorldOfWarcraft,1,core,56,"56:0.6980,0.2920",,,,,pet:238;pet:48124;transmog:4463;transmog:6198,ns.node.Rare,1
rares,npc_id,1260,,HandyNotes_WorldOfWarcraft,1,core,469,"469:0.2980,0.6660",,,,,transmog:2546;transmog:3223,ns.node.Rare,1
rares,npc_id,1398,,HandyNotes_WorldOfWarcraft,1,core,48,"48:0.7035,0.6420",,,,,transmog:1215;transmog:1938,ns.node.Rare,1
rares,npc_id,1399,,HandyNotes_WorldOfWarcraft,1,core,48,"48:0.3067,0.7544",,,,,transmog:2241;transmog:3571,ns.node.Rare,1
rares,npc_id,1420,in_cave,HandyNotes_WrathOfTheLichKing,1,core,117,"117:0.3378,0.7837;117:0.5250,0.6660",,,,,achievement:1206,Squirrel,2
rares,npc_id,1424,,HandyNotes_WorldOfWarcraft,1,core,54,"54:0.6397,0.2217",,,,,transmog:6205;transmog:6206,ns.node.Rare,1
rares,npc_id,1425,,HandyNotes_WorldOfWarcraft,1,core,48,"48:0.2510,0.3013",,,,,transmog:2284;transmog:6195,ns.node.Rare,1
rares,npc_id,1552,,HandyNotes_WorldOfWarcraft,1,core,210,"210:0.6780,0.2560",,,,,transmog:1604;transmog:4478,ns.node.Rare,1
rares,npc_id,1843,,HandyNotes_WorldOfWarcraft,1,core,23,"23:0.5520,0.6860",,,,,transmog:7544,ns.node.Rare,1
rares,npc_id,1910,,HandyNotes_WorldOfWarcraft,1,core,18,"18:0.3580,0.4300",,,,,transmog:4302,ns.node.Rare,1
rares,npc_id,1911,,HandyNotes_WorldOfWarcraft,1,core,18,"18:0.7274,0.2587",,,,,transmog:4303,ns.node.Rare,1
rares,npc_id,1936,,HandyNotes_WorldOfWarcraft,1,core,18,"18:0.3407,0.5212",,,,,transmog:3334;transmog:4261,ns.node.Rare,1
rares,npc_id,1944,,HandyNotes_WorldOfWarcraft,1,core,18,"18:0.5612,0.4239",,,,,transmog:4439;transmog:5975,ns.node.Rare,1
rares,npc_id,1948,lower_floor,HandyNotes_WorldOfWarcraft,1,core,21,"21:0.6589,0.2359",,,,,transmog:4445,ns.node.Rare,1
rares,npc_id,2090,,HandyNotes_WorldOfWarcraft,1,core,56,"56:0.4800,0.7460",,,,,transmog:5749;transmog:5750,ns.node.Rare,1
rares,npc_id,2108,,HandyNotes_WorldOfWarcraft,1,core,56,"56:0.3843,0.4603",,,,,transmog:3392;transmog:6200,ns.node.Rare,1
rares,npc_id,2162,,HandyNotes_WorldOfWarcraft,1,core,57,"57:0.4720,0.4560",,,,,transmog:68745;transmog:68746,ns.node.Rare,1
rares,npc_id,2172,,HandyNotes_WorldOfWarcraft,1,core,62,"62:0.4080,0.4860",,,,,transmog:9756,ns.node.Rare,1
rares,npc_id,2184,,HandyNotes_WorldOfWarcraft,1,core,62,"62:0.4481,0.5679",,,,,transmog:6550,ns.node.Rare,1
rares,npc_id,2186,,HandyNotes_WorldOfWarcraft,1,core,62,"62:0.4440,0.8300",,,,,transmog:6536;transmog:6575,ns.node.Rare,1
rares,npc_id,2192,,HandyNotes_WorldOfWarcraft,1,core,62,"62:0.4007,0.8307",,,,,transmog:6552;transmog:9784,ns.node.Rare,1
rares,npc_id,2248,cfc_blacktabby,HandyNotes_WorldOfWarcraft,1,core,25,"25:0.4560,0.5280",,,,,achievement:8397;pet:42;pet:8491,CrazyForCats,1
rares,npc_id,2283,,HandyNotes_WorldOfWarcraft,1,core,21,"21:0.5752,0.3023",,,,,transmog:5969;transmog:6628,ns.node.Rare,1
rares,npc_id,2452,,HandyNotes_WorldOfWarcraft,1,core,25,"25:0.4360,0.3880",,,,,transmog:3011;transmog:6331,ns.node.Rare,1
rares,npc_id,2453,,HandyNotes_WorldOfWarcraft,1,core,25,"25:0.4940,0.1840",,,,,transmog:1678;transmog:4810;transmog:6327,ns.node.Rare,1
rares,npc_id,2476,,HandyNotes_WorldOfWarcraft,1,core,48,"48:0.5460,0.5410",,,,,transmog:3563;transmog:6197,ns.node.Rare,1
rares,npc_id,2541,,HandyNotes_WorldOfWarcraft,1,core,210,"210:0.4360,0.4920",,,,,transmog:5028,ns.node.Rare,1
rares,npc_id,2600,,HandyNotes_WorldOfWarcraft,1,core,14,"14:0.2757,0.2777",,,,,transmog:5181,ns.node.Rare,1
rares,npc_id,2603,,HandyNotes_WorldOfWarcraft,1,core,14,"14:0.2410,0.4470",,,,,transmog:5256,ns.node.Rare,1
rares,npc_id,2605,,HandyNotes_WorldOfWarcraft,1,core,14,"14:0.6280,0.8100",,,,,transmog:9904,ns.node.Rare,1
rares,npc_id,2606,,HandyNotes_WorldOfWarcraft,1,core,14,"14:0.6860,0.6660",,,,,transmog:2622;transmog:5257,ns.node.Rare,1
rares,npc_id,2609,,HandyNotes_WorldOfWarcraft,1,core,14,"14:0.7960,0.2960",,,,,transmog:5742;transmog:5743,ns.node.Rare,1
rares,npc_id,2779,,HandyNotes_WorldOfWarcraft,1,core,14,"14:0.1419,0.8693",,,,,transmog:7484;transmog:9878,ns.node.Rare,1
rares,npc_id,3068,,HandyNotes_WorldOfWarcraft,1,core,7,"7:0.4560,0.4720",,,,,transmog:4861,ns.node.Rare,1
rares,npc_id,3270,,HandyNotes_WorldOfWarcraft,1,core,10,"10:0.5640,0.5160;10:0.5820,0.4960;10:0.6160,0.5320",,,,,transmog:4768;transmog:4771,Razorsnout,3
rares,npc_id,3398,,HandyNotes_WorldOfWarcraft,1,core,10,"10:0.4000,0.7487",,,,,transmog:5182;transmog:5183,ns.node.Rare,1
rares,npc_id,3470,,HandyNotes_WorldOfWarcraft,1,core,10,"10:0.4220,0.3840",,,,,transmog:5111;transmog:5112;transmog:6546,ns.node.Rare,1
rares,npc_id,3652,,HandyNotes_WorldOfWarcraft,1,core,11,"11:0.6220,0.4200",,,,,transmog:5425;transmog:5426,ns.node.Rare,1
rares,npc_id,3672,,HandyNotes_WorldOfWarcraft,1,core,11,"11:0.6820,0.5900;11:0.7400,0.2560;11:0.7840,0.4080",,,,,transmog:5422;transmog:5423,Boahn,3
rares,npc_id,3735,,HandyNotes_WorldOfWarcraft,1,core,63,"63:0.3145,0.2235",,,,,transmog:9811,ns.node.Rare,1
rares,npc_id,3736,,HandyNotes_WorldOfWarcraft,1,core,63,"63:0.7260,0.7100",,,,,transmog:9781,ns.node.Rare,1
rares,npc_id,3773,,HandyNotes_WorldOfWarcraft,1,core,63,"63:0.2514,0.6023",,,,,transmog:6569,ns.node.Rare,1
rares,npc_id,3792,,HandyNotes_WorldOfWarcraft,1,core,63,"63:0.5308,0.3751",,,,,transmog:14177;transmog:5753;transmog:9809,ns.node.Rare,1
rares,npc_id,4015,,HandyNotes_WorldOfWarcraft,1,core,65,"65:0.5560,0.4480",,,,,transmog:5751;transmog:5752,ns.node.Rare,1
rares,npc_id,4075,,HandyNotes_WrathOfTheLichKing,1,core,117,"117:0.5920,0.7730",,,,,achievement:2556,ns.node.Collectible,1
rares,npc_id,4132,,HandyNotes_WorldOfWarcraft,1,core,64,"64:0.7000,0.8540",,,,,transmog:8224,ns.node.Rare,1
rares,npc_id,5345,,HandyNotes_WorldOfWarcraft,1,core,69,"69:0.4900,0.2080",,,,,transmog:7461,ns.node.Rare,1
rares,npc_id,5785,,HandyNotes_WorldOfWarcraft,1,core,7,"7:0.3260,0.2400;7:0.5300,0.1180",,,,,transmog:4772;transmog:68756,Hatelash,2
rares,npc_id,5807,,HandyNotes_WorldOfWarcraft,1,core,7,"7:0.5558,0.2442",,,,,transmog:17922;transmog:68743;transmog:68744;transmog:68745;transmog:68746,ns.node.Rare,1
rares,npc_id,5830,,HandyNotes_WorldOfWarcraft,1,core,10,"10:0.2540,0.3320",,,,,transmog:6553,ns.node.Rare,1
rares,npc_id,5831,,HandyNotes_WorldOfWarcraft,1,core,10,"10:0.6320,0.6340",,,,,transmog:6548;transmog:6557,ns.node.Rare,1
rares,npc_id,5837,,HandyNotes_WorldOfWarcraft,1,core,10,"10:0.3200,0.4860;10:0.3240,0.5300;10:0.4000,0.4560",,,,,transmog:1355;transmog:9747;transmog:9763,Stonearm,3
rares,npc_id,5838,,HandyNotes_WorldOfWarcraft,1,core,10,"10:0.5140,0.8380;10:0.5220,0.7580;10:0.5380,0.8700;10:0.5780,0.8220;10:0.5860,0.7760",,,,,transmog:7559,Brokespear,5
rares,npc_id,5842,takk_note,HandyNotes_WorldOfWarcraft,1,core,10,"10:0.6336,0.3660",,,,,transmog:6266,ns.node.Rare,1
rares,npc_id,5849,,HandyNotes_WorldOfWarcraft,1,core,199,"199:0.4780,0.8860",,,,,transmog:4785,ns.node.Rare,1
rares,npc_id,5863,,HandyNotes_WorldOfWarcraft,1,core,199,"199:0.4200,0.4260",,,,,transmog:1539;transmog:6564,ns.node.Rare,1
rares,npc_id,5865,,HandyNotes_WorldOfWarcraft,1,core,10,"10:0.4520,0.5280;10:0.4540,0.3300;10:0.4880,0.5180",,,,,transmog:6266;transmog:6268,Dishu,3
rares,npc_id,5928,,HandyNotes_WorldOfWarcraft,1,core,65,"65:0.5020,0.4120",,,,,transmog:9809,ns.node.Rare,1
rares,npc_id,5930,,HandyNotes_WorldOfWarcraft,1,core,65,"65:0.4120,0.7085",,,,,transmog:6607;transmog:9820,ns.node.Rare,1
rares,npc_id,5932,,HandyNotes_WorldOfWarcraft,1,core,65,"65:0.6448,0.4572",,,,,transmog:6590,ns.node.Rare,1
rares,npc_id,5935,,HandyNotes_WorldOfWarcraft,1,core,64,"64:0.6120,0.6760",,,,,transmog:8223,ns.node.Rare,1
rares,npc_id,6367,,HandyNotes_WorldOfWarcraft,1,core,37,"37:0.4421,0.5344",,,,,achievement:8397;pet:40;pet:41;pet:43;pet:45;pet:8485;pet:8486;pet:8487;pet:8488,CrazyForCats,1
rares,npc_id,6583,,HandyNotes_WorldOfWarcraft,1,core,78,"78:0.3200,0.7860",,,,,transmog:45052,ns.node.Rare,1
rares,npc_id,6585,,HandyNotes_WorldOfWarcraft,1,core,78,"78:0.6300,0.1860",,,,,transmog:10122,ns.node.Rare,1
rares,npc_id,6650,,HandyNotes_WorldOfWarcraft,1,core,76,"76:0.6260,0.7840",,,,,transmog:17054,ns.node.Rare,1
rares,npc_id,6653,squirrels_note,HandyNotes_WrathOfTheLichKing,1,core,121,"121:0.4497,0.6090",,,,,achievement:2557,Squirrel,1
rares,npc_id,7016,,HandyNotes_WorldOfWarcraft,1,core,62,"62:0.4860,0.4160",,,,,transmog:6333;transmog:68756,ns.node.Rare,1
rares,npc_id,7017,,HandyNotes_WorldOfWarcraft,1,core,62,"62:0.3407,0.8360",,,,,transmog:6585;transmog:9788,ns.node.Rare,1
rares,npc_id,7057,,HandyNotes_WorldOfWarcraft,1,core,16,"16:0.3260,0.6180;16:0.3440,0.8240;16:0.5320,0.6980;16:0.6360,0.5380",,,,,transmog:9375;transmog:9378;transmog:9382,shovelphlange,4
rares,npc_id,7137,,HandyNotes_WorldOfWarcraft,1,core,77,"77:0.4140,0.4200",,,,,transmog:10201,ns.node.Rare,1
rares,npc_id,7318,{achievement:7318},HandyNotes_MistsOfPandaria,1,core,395,"395:0.4923,0.3102",,,,,achievement:7318,ns.node.Collectible,1
rares,npc_id,7363,bl_rare_note,HandyNotes_WorldOfWarcraft,1,core,17,"17:0.4875,0.3194",,,,,transmog:1203;transmog:13008;transmog:13009;transmog:13014;transmog:13018;transmog:13021;transmog:13022;transmog:13027;transmog:13030;transmog:13035;transmog:13039;transmog:13043;transmog:13046;transmog:13052;transmog:13055;transmog:13059;transmog:13065;transmog:13066;transmog:13067;transmog:13073;transmog:13074;transmog:13076;transmog:13082;transmog:13102;transmog:13109;transmog:13111;transmog:13112;transmog:13120;transmog:13122;transmog:13125;transmog:13126;transmog:13128;transmog:13134;transmog:13139;transmog:13144;transmog:1607;transmog:1720;transmog:1721;transmog:2564;transmog:4090;transmog:4091;transmog:6660;transmog:754;transmog:8190;transmog:9433,ns.node.Collectible,1
rares,npc_id,7554,,HandyNotes_WorldOfWarcraft,1,core,83,"83:0.5740,0.4600",,,,,achievement:6585;pet:69,SnowyOwl,1
rares,npc_id,7846,,HandyNotes_WorldOfWarcraft,1,core,17,"17:0.5136,0.4878",,,,,item:10593;item:8244,BLRare,1
rares,npc_id,8199,,HandyNotes_WorldOfWarcraft,1,core,71,"71:0.4080,0.2920",,,,,transmog:9951,ns.node.Rare,1
rares,npc_id,8201,,HandyNotes_WorldOfWarcraft,1,core,71,"71:0.3860,0.5300",,,,,transmog:17055,ns.node.Rare,1
rares,npc_id,8217,,HandyNotes_WorldOfWarcraft,1,core,26,"26:0.6480,0.8160",,,,,transmog:17050,ns.node.Rare,1
rares,npc_id,8283,,HandyNotes_WorldOfWarcraft,1,core,32,"32:0.3820,0.4440",,,,,transmog:10060,ns.node.Rare,1
rares,npc_id,8296,,HandyNotes_WorldOfWarcraft,1,core,17,"17:0.4640,0.2660",,,,,item:10593;item:8244,BLRare,1
rares,npc_id,8297,,HandyNotes_WorldOfWarcraft,1,core,17,"17:0.4681,0.3939",,,,,item:10593;item:8244,BLRare,1
rares,npc_id,8298,,HandyNotes_WorldOfWarcraft,1,core,17,"17:0.7362,0.5527",,,,,item:10593;item:8244,BLRare,1
rares,npc_id,8299,,HandyNotes_WorldOfWarcraft,1,core,17,"17:0.6128,0.4050",,,,,item:10593;item:8244,BLRare,1
rares,npc_id,8300,,HandyNotes_WorldOfWarcraft,1,core,17,"17:0.4931,0.3534",,,,,item:10593;item:8244,BLRare,1
rares,npc_id,8301,,HandyNotes_WorldOfWarcraft,1,core,17,"17:0.4760,0.1460",,,,,item:10593;item:8244,BLRare,1
rares,npc_id,8302,,HandyNotes_WorldOfWarcraft,1,core,17,"17:0.5258,0.2737",,,,,item:10593;item:8244,BLRare,1
rares,npc_id,8303,,HandyNotes_WorldOfWarcraft,1,core,17,"17:0.5560,0.4000",,,,,item:10593;item:8244,BLRare,1
rares,npc_id,8304,,HandyNotes_WorldOfWarcraft,1,core,17,"17:0.3698,0.2852",,,,,item:10593;item:8244,BLRare,1
rares,npc_id,8503,,HandyNotes_WorldOfWarcraft,1,core,469,"469:0.4080,0.4520",,,,,transmog:10553;transmog:10554,ns.node.Rare,1
rares,npc_id,8666,cfc_lil_timmy,HandyNotes_WorldOfWarcraft,1,core,84,"84:0.4421,0.5344",,,,,achievement:8397;pet:40;pet:41;pet:43;pet:45;pet:8485;pet:8486;pet:8487;pet:8488,CrazyForCats,1
rares,npc_id,10559,,HandyNotes_WorldOfWarcraft,1,core,63,"63:0.1260,0.2980",,,,,transmog:6576;transmog:9781;transmog:9812,ns.node.Rare,1
rares,npc_id,10639,,HandyNotes_WorldOfWarcraft,1,core,63,"63:0.3720,0.3390",,,,,transmog:9817,ns.node.Rare,1
rares,npc_id,10644,,HandyNotes_WorldOfWarcraft,1,core,63,"63:0.2520,0.2680",,,,,transmog:6575;transmog:6587,ns.node.Rare,1
rares,npc_id,10647,,HandyNotes_WorldOfWarcraft,1,core,63,"63:0.6660,0.5680",,,,,transmog:6562,ns.node.Rare,1
rares,npc_id,10817,,HandyNotes_WorldOfWarcraft,1,core,23,"23:0.3602,0.6203",,,,,transmog:7479,ns.node.Rare,1
rares,npc_id,10819,,HandyNotes_WorldOfWarcraft,1,core,23,"23:0.3565,0.2135",,,,,transmog:9970,ns.node.Rare,1
