"decision","decision_basis","expansion","npc_id","name","node_count","source_addons","source_files","coordinates","quest_ids","criteria_ids"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","72364","Gorg'ak the Lava Guzzler","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","70003600","33562",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","72537","Leaf-Reader Kurri","1","HandyNotes_TreasureHunter","ShadowmoonValley.lua","37601460","33055",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","72606","Rockhoof","1","HandyNotes_TreasureHunter","ShadowmoonValley.lua","53005060","34068",""
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","72769","Spirit of Jadefire","2","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","44003720;47806180","33293","23978"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","72775","Bufo","1","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","65206980","33301","23986"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","72808","Tsavo'ka","1","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","54064234","33304","23983"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","72909","Gu'chi the Swarmbringer +5","1","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","40208280","33294","23970"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","72970","Golganarr","1","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","61606340","33315","23988"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","73157","Rock Moss","2","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","43003180;44003920","33307","23980"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","73158","Emerald Gander +11","1","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","30805060","33295","23967"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","73160","Ironfur Steelhorn +9","1","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","31805840","33296","23968"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","73161","Great Turtle Furyshell +6","1","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","23604980","33297","23969"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","73163","Imperial Python +10","1","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","29206320","33303","23989"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","73166","Monstrous Spineclaw +14","1","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","18805460","33302","23985"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","73167","Huolon","1","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","66055635","33311","23984"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","73169","Jakur of Ordon","1","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","53318316","33306","23994"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","73170","Watcher Osu","1","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","57597677","33322","23992"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","73171","Champion of the Black Flame","1","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","60804729","33299","23996"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","73172","Flintlord Gairan +4","1","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","55913785","33309","23995"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","73173","Urdur the Cauterizer","1","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","43832615","33308","23993"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","73174","Archiereus of Flame +4","1","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","56633595","33312","31"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","73175","Cinderfall","1","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","54165289","33310","23981"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","73277","Leafmender","1","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","67404380","33298","23979"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","73279","Evermaw","1","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","41789816","33289","23990"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","73281","Dread Ship Vazuvius","1","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","26162263","33314","23987"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","73282","Garnia","1","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","64652806","33300","23982"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","73666","Archiereus of Flame","1","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","34552960","","31"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","mists_of_pandaria","73704","Stinkbraid","1","HandyNotes_MistsOfPandariaTreasures","TimelessIsle.lua","71358294","33305","24144"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","74206","Killmaw","1","HandyNotes_TreasureHunter","ShadowmoonValley.lua","40804440","33043",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","74613","Broodmother Reeg'ak","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","66403140","33843",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","74741","Artificer Romuul","1","HandyNotes_TreasureHunter","ShadowmoonValley.lua","42804040","35614",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","74971","Firefury Giant","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","71404680","33504",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","75071","Mother Om'ra, hunter quest","1","HandyNotes_TreasureHunter","ShadowmoonValley.lua","44005760","33642",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","75072","Young Orc Traveler","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","54803540","33525",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","75081","Young Orc Woman","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","63401480","33525",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","75120","Clumsy Cragmaul Brute","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","50201860","33531",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","75434","Windfang Matriarch","1","HandyNotes_TreasureHunter","ShadowmoonValley.lua","42804100","33038",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","75435","Yggdrel","1","HandyNotes_TreasureHunter","ShadowmoonValley.lua","48806640","33389",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","75482","Veloss","1","HandyNotes_TreasureHunter","ShadowmoonValley.lua","21602100","33640",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","75492","Venomshade","1","HandyNotes_TreasureHunter","ShadowmoonValley.lua","54607060","33643",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","75644","Iron Scout (not sure what's on this... wowhead is silent...)","1","HandyNotes_TreasureHunter","Talador.lua","75003600","33649",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","76380","Gorum","1","HandyNotes_TreasureHunter","ShadowmoonValley.lua","29603380","33664",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","76473","Mother Araneae","1","HandyNotes_TreasureHunter","Gorgrond.lua","53407820","34726",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","76876","Kharazos the Triumphant, Galzomar, Sikthiss","1","HandyNotes_TreasureHunter","Talador.lua","56606360","35219",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","76914","Coldtusk","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","54606940","34131",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","76918","Primalist Mur'og","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","36803400","33938",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","77085","Dark Emanation","1","HandyNotes_TreasureHunter","ShadowmoonValley.lua","48604360","33064",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","77140","Amaukwa","1","HandyNotes_TreasureHunter","ShadowmoonValley.lua","37203640","33061",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","77310","Mad King Sporeon","1","HandyNotes_TreasureHunter","ShadowmoonValley.lua","44802080","35906",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","77513","Coldstomp the Griever","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","25405500","34129",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","77526","Scout Goreseeker","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","76406340","34132",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","77527","The Beater","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","26803160","34133",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","77529","Yazheera the Incinerator","1","HandyNotes_TreasureHunter","Talador.lua","53802580","34135",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","77561","Dr. Gloom","1","HandyNotes_TreasureHunter","Talador.lua","68201580","34142",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","77614","Frenzied Golem","1","HandyNotes_TreasureHunter","Talador.lua","46005500","34145",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","77620","Cro Fleshrender","1","HandyNotes_TreasureHunter","Talador.lua","37607040","34165",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","77626","Hen-Mother Hami","1","HandyNotes_TreasureHunter","Talador.lua","78005040","34167",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","77634","Taladorantula","1","HandyNotes_TreasureHunter","Talador.lua","59008800","34171",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","77715","Hammertooth","1","HandyNotes_TreasureHunter","Talador.lua","62004600","34185",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","77719","Glimmerwing","1","HandyNotes_TreasureHunter","Talador.lua","31806380","34189",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","77741","Ra'kahn","1","HandyNotes_TreasureHunter","Talador.lua","59505960","34196",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","77776","Wandering Vindicator","1","HandyNotes_TreasureHunter","Talador.lua","69603340","34205",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","77784","Lo'marg Jawcrusher","1","HandyNotes_TreasureHunter","Talador.lua","49009200","34208",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","77795","Echo of Murmur","1","HandyNotes_TreasureHunter","Talador.lua","34205700","34221",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","78030","Blook","1","HandyNotes_TreasureHunter","Gorgrond.lua","42809090","34279",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","78151","Huntmaster Kuang","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","58603420","34130",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","78161","Hyperious","1","HandyNotes_TreasureHunter","Nagrand.lua","87005500","34862",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","78265","The Bone Crawler","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","72203300","34361",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","78269","Gnarljaw","1","HandyNotes_TreasureHunter","Gorgrond.lua","52805360","37413",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","78606","Pale Fishmonger","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","28206620","34470",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","78621","Cyclonic Fury","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","67407820","34477",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","78867","Breathless","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","27405000","34497",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","78872","Klikixx","1","HandyNotes_TreasureHunter","Talador.lua","66808540","34498",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","79024","Warmaster Blugthol","1","HandyNotes_TreasureHunter","Nagrand.lua","82607620","34645",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","79104","Ug'lok the Frozen","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","40601240","34522",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","79145","Yaga the Scarred","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","40402780","34559",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","79334","No'losh","1","HandyNotes_TreasureHunter","Talador.lua","86403040","34859",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","wod","79485","Talonpriest Zorkra","1","HandyNotes_TreasureHunter","Talador.lua","53909100","34668",""
