"recipe_spell_id","source_kind","att_class","att_recipe_item_id","source_parent_kind","source_parent_id","source_parent_name","map_id","coord_x","coord_y","extra_spawns","awp_own","awp_ancestor","awp_ancestor_from","att_file","att_occurrences","att_source_ancestry","attribution_basis"
"3308","trainer","TRAINER","0","n","3357","Makaru <Mining Trainer>","85","72.4","35.6","","","","","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:186>n:3357","att_profession_db+att_tree"
"3319","trainer","TRAINER","0","n","3355","Saru Steelfury <Blacksmithing Trainer>","85","76.4","34.4","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:164>n:3355>h:-88","att_profession_db+att_tree"
"3320","trainer","TRAINER","0","n","3355","Saru Steelfury <Blacksmithing Trainer>","85","76.4","34.4","","","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:164>n:3355>flt:50","att_profession_db+att_tree"
"3321","worlddrop","ITEM","3609","","","","","","","","20001","20001","prof+1","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:164","att_profession_db+att_tree"
"3323","trainer","TRAINER","0","n","3355","Saru Steelfury <Blacksmithing Trainer>","85","76.4","34.4","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:164>n:3355>h:-88","att_profession_db+att_tree"
"3324","trainer","TRAINER","0","n","3355","Saru Steelfury <Blacksmithing Trainer>","85","76.4","34.4","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:164>n:3355>h:-88","att_profession_db+att_tree"
"3325","worlddrop","ITEM","3610","","","","","","","","","20001","prof+1","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:164","att_profession_db+att_tree"
"3326","trainer","TRAINER","0","n","3355","Saru Steelfury <Blacksmithing Trainer>","85","76.4","34.4","","","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:164>n:3355>flt:50","att_profession_db+att_tree"
"3328","trainer","TRAINER","0","n","3355","Saru Steelfury <Blacksmithing Trainer>","85","76.4","34.4","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:164>n:3355>h:-88","att_profession_db+att_tree"
"3330","worlddrop","ITEM","2882","","","","","","","","","20001","prof+1","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:164","att_profession_db+att_tree"
"3331","trainer","TRAINER","0","n","3355","Saru Steelfury <Blacksmithing Trainer>","85","76.4","34.4","","110207","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:164>n:3355>h:-88","att_profession_db+att_tree"
"3333","trainer","TRAINER","0","n","3355","Saru Steelfury <Blacksmithing Trainer>","85","76.4","34.4","","110207","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:164>n:3355>h:-88","att_profession_db+att_tree"
"3334","worlddrop","ITEM","3611","","","","","","","","","20001","prof+1","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:164","att_profession_db+att_tree"
"3336","worlddrop","ITEM","3612","","","","","","","","","20001","prof+1","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:164","att_profession_db+att_tree"
"3337","trainer","TRAINER","0","n","3355","Saru Steelfury <Blacksmithing Trainer>","85","76.4","34.4","","","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:164>n:3355>flt:50","att_profession_db+att_tree"
"3370","vendor","ITEM","3678","n","340","Kendor Kabonka <Master of Cooking Recipes>","84","76.4","53","","","50200","h+2","Zones.lua","3","h:-732>m:13>m:84>h:-58>n:340","att_profession_db+att_tree"
"3371","vendor","ITEM","3679","n","340","Kendor Kabonka <Master of Cooking Recipes>","84","76.4","53","","","50200","h+2","Zones.lua","3","h:-732>m:13>m:84>h:-58>n:340","att_profession_db+att_tree"
"3372","vendor","ITEM","3680","n","340","Kendor Kabonka <Master of Cooking Recipes>","84","76.4","53","","","50200","h+2","Zones.lua","2","h:-732>m:13>m:84>h:-58>n:340","att_profession_db+att_tree"
"3373","vendor","ITEM","3681","n","340","Kendor Kabonka <Master of Cooking Recipes>","84","76.4","53","","","50200","h+2","Zones.lua","2","h:-732>m:13>m:84>h:-58>n:340","att_profession_db+att_tree"
"3376","vendor","ITEM","3682","n","2821","Keena <Trade Goods>","14","69.2","33.6","","","","","Zones.lua","4","h:-732>m:13>m:14>h:-58>n:2821","att_profession_db+att_tree"
"3377","vendor","ITEM","3683","n","340","Kendor Kabonka <Master of Cooking Recipes>","84","76.4","53","","","50200","h+2","Zones.lua","3","h:-732>m:13>m:84>h:-58>n:340","att_profession_db+att_tree"
"3397","vendor","ITEM","3734","n","3960","Ulthaan <Butcher>","63","48.6","64","","","","","Zones.lua","4","h:-732>m:12>m:63>h:-58>n:3960","att_profession_db+att_tree"
"3398","vendor","ITEM","3735","n","3489","Zargh <Butcher>","10","50.6","57.8","","11101","40003","m+3","Zones.lua","3","h:-732>m:12>m:10>h:-58>n:3489","att_profession_db+att_tree"
"3399","vendor","ITEM","3736","n","3399","Zamja <Cooking Trainer>","85","32.2","69.6","","40003","11101","prof+2","Zones.lua","3","h:-732>m:12>m:85>h:-44>prof:185>n:3399","att_profession_db+att_tree"
"3400","vendor","ITEM","3737","n","3399","Zamja <Cooking Trainer>","85","32.2","69.6","","40003","11101","prof+2","Zones.lua","4","h:-732>m:12>m:85>h:-44>prof:185>n:3399","att_profession_db+att_tree"
"3413","trainer","TRAINER","16072","n","3399","Zamja <Cooking Trainer>","85","32.2","69.6","","30100","11101","prof+2","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:185>n:3399","att_profession_db+att_tree"
"3420","trainer","TRAINER","0","n","3328","Ormok <Rogue Trainer>","85","44.6","61.6","","","","","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:40>n:3328","att_profession_db+att_tree"
"3421","trainer","TRAINER","0","n","3328","Ormok <Rogue Trainer>","85","44.6","61.6","","","","","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:40>n:3328","att_profession_db+att_tree"
"3447","trainer","TRAINER","0","n","3347","Yelmak <Alchemy Trainer>","85","55.6","46.6","","","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:171>n:3347>flt:55","att_profession_db+att_tree"
"3448","trainer","TRAINER","0","n","3347","Yelmak <Alchemy Trainer>","85","55.6","46.6","","20001","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:171>n:3347>flt:55","att_profession_db+att_tree"
"3449","vendor","ITEM","6068","n","4878","Montarr <Lorekeeper>","64","45.2","50.6","","40003","","","Zones.lua","4","h:-732>m:12>m:64>h:-58>n:4878","att_profession_db+att_tree"
"3450","worlddrop","ITEM","3830","","","","","","","","","80001","prof+1","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:171","att_profession_db+att_tree"
"3451","worlddrop","ITEM","3831","","","","","","","","","80001","prof+1","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:171","att_profession_db+att_tree"
"3452","trainer","TRAINER","0","n","3347","Yelmak <Alchemy Trainer>","85","55.6","46.6","","20001","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:171>n:3347>flt:55","att_profession_db+att_tree"
"3453","worlddrop","ITEM","3832","","","","","","","","","80001","prof+1","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:171","att_profession_db+att_tree"
"3454","vendor","ITEM","14634","n","2480","Bro'kin <Alchemy Supplies>","25","44","21.8","","","","","Zones.lua","1","h:-732>m:13>m:25>h:-58>n:2480","att_profession_db+att_tree"
"3464","trainer","TRAINER","0","n","3347","Yelmak <Alchemy Trainer>","85","55.6","46.6","","80001","","","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:171>n:3347","att_profession_db+att_tree"
"3491","trainer","TRAINER","0","n","3355","Saru Steelfury <Blacksmithing Trainer>","85","76.4","34.4","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:164>n:3355>h:-101","att_profession_db+att_tree"
"3492","vendor","ITEM","12162","n","132139","Hagras Wartaker <Blacksmith> (Silithus)","81","66.2","55.2","","","70305","h+3","Zones.lua","8","h:-732>m:12>h:-387>h:-58>n:132139","att_profession_db+att_tree"
"3493","worlddrop","ITEM","3866","","","","","","","","","20001","prof+1","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:164","att_profession_db+att_tree"
"3494","vendor","ITEM","10858","n","8878","Muuran <Superior Macecrafter>","66","55.6","56.6","","","","","Zones.lua","2","h:-732>m:12>m:66>h:-58>n:8878","att_profession_db+att_tree"
"3495","worlddrop","ITEM","3867","","","","","","","","","20001","prof+1","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:164","att_profession_db+att_tree"
"3496","vendor","ITEM","12163","n","2482","Zarena Cromwind <Superior Weaponsmith>","210","43","70.8","","70305","","","Zones.lua","1","h:-732>m:13>m:210>h:-58>n:2482","att_profession_db+att_tree"
"3497","worlddrop","ITEM","3868","","","","","","","","","20001","prof+1","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:164","att_profession_db+att_tree"
"3498","vendor","ITEM","12164","n","1146","Vharr <Superior Weaponsmith>","50","38.7","49.1","","70305","","","Zones.lua","2","h:-732>m:13>m:50>h:-58>n:1146","att_profession_db+att_tree"
"3500","worlddrop","ITEM","3869","","","","","","","","","20001","prof+1","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:164","att_profession_db+att_tree"
"3501","trainer","TRAINER","0","n","3355","Saru Steelfury <Blacksmithing Trainer>","85","76.4","34.4","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:164>n:3355>h:-88","att_profession_db+att_tree"
"3502","trainer","TRAINER","0","n","3355","Saru Steelfury <Blacksmithing Trainer>","85","76.4","34.4","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:164>n:3355>h:-88","att_profession_db+att_tree"
"3503","vendor","ITEM","6047","n","5411","Krinkle Goodsteel <Blacksmithing Supplies>","71","51.2","30.2","","40003","","","Zones.lua","1","h:-732>m:12>m:71>h:-58>n:5411","att_profession_db+att_tree"
"3504","worlddrop","ITEM","3870","","","","","","","","","20001","prof+1","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:164","att_profession_db+att_tree"
"3505","worlddrop","ITEM","3871","","","","","","","","","20001","prof+1","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:164","att_profession_db+att_tree"
"3506","trainer","TRAINER","0","n","3355","Saru Steelfury <Blacksmithing Trainer>","85","76.4","34.4","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:164>n:3355>h:-88","att_profession_db+att_tree"
"3507","worlddrop","ITEM","3872","","","","","","","","","20001","prof+1","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:164","att_profession_db+att_tree"
"3508","trainer","TRAINER","0","n","3355","Saru Steelfury <Blacksmithing Trainer>","85","76.4","34.4","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:164>n:3355>h:-88","att_profession_db+att_tree"
"3511","worlddrop","ITEM","3873","","","","","","","","","20001","prof+1","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:164","att_profession_db+att_tree"
"3513","worlddrop","ITEM","3874","","","","","","","","","20001","prof+1","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:164","att_profession_db+att_tree"
"3515","worlddrop","ITEM","3875","","","","","","","","","20001","prof+1","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:164","att_profession_db+att_tree"
"3538","trainer","TRAINER","0","n","3355","Saru Steelfury <Blacksmithing Trainer>","85","76.4","34.4","","80001","","","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:164>n:3355","att_profession_db+att_tree"
"3564","trainer","TRAINER","0","n","3357","Makaru <Mining Trainer>","85","72.4","35.6","","80001","","","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:186>n:3357","att_profession_db+att_tree"
"3569","trainer","TRAINER","0","n","3357","Makaru <Mining Trainer>","85","72.4","35.6","","","","","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:186>n:3357","att_profession_db+att_tree"
"3570","trainer","TRAINER","0","n","3404","Jandi <Herbalism Trainer>","85","34.6","63.2","","80001","","","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:182>n:3404","att_profession_db+att_tree"
"3599","quest",,,"q","1527","Call of Fire (5","1","38.9","58.2","","","40100","h+2","Zones.lua","2","h:-732>m:12>m:10>h:-45>q:1527","att_tree"
"3753","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>h:-88","att_profession_db+att_tree"
"3755","trainer","TRAINER","0","n","3363","Magar <Tailoring Trainer>","85","60.6","59","","110207","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:197>n:3363>flt:113","att_profession_db+att_tree"
"3756","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>h:-88","att_profession_db+att_tree"
"3757","trainer","TRAINER","0","n","3363","Magar <Tailoring Trainer>","85","60.6","59","","110207","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:197>n:3363>flt:113","att_profession_db+att_tree"
"3758","worlddrop","ITEM","4292","","","","","","","","","80001","flt+2","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:197","att_profession_db+att_tree"
"3759","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>h:-88","att_profession_db+att_tree"
"3760","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","20100","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>h:-88","att_profession_db+att_tree"
"3761","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>h:-88","att_profession_db+att_tree"
"3762","worlddrop","ITEM","4293","","","","","","","","","80001","flt+2","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:165","att_profession_db+att_tree"
"3763","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>h:-88","att_profession_db+att_tree"
"3764","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","20100","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>h:-88","att_profession_db+att_tree"
"3765","worlddrop","ITEM","7360","","","","","","","","","80001","flt+2","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:165","att_profession_db+att_tree"
"3766","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>h:-88","att_profession_db+att_tree"
"3767","worlddrop","ITEM","4294","","","","","","","","","80001","flt+2","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:165","att_profession_db+att_tree"
"3768","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","20100","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>h:-88","att_profession_db+att_tree"
"3769","worlddrop","ITEM","4296","","","","","","","","","80001","flt+2","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:165","att_profession_db+att_tree"
"3770","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","20100","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>h:-88","att_profession_db+att_tree"
"3771","worlddrop","ITEM","4297","","","","","","","","","80001","flt+2","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:165","att_profession_db+att_tree"
"3772","vendor","ITEM","7613","n","2698","George Candarte <Leatherworking Supplies>","25","76.6","58.6","","40001","","","Zones.lua","2","h:-732>m:13>m:25>h:-58>n:2698","att_profession_db+att_tree"
"3773","worlddrop","ITEM","4299","","","","","","","","","80001","flt+2","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:165","att_profession_db+att_tree"
"3774","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>h:-88","att_profession_db+att_tree"
"3775","worlddrop","ITEM","4298","","","","","","","","","80001","flt+2","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:165","att_profession_db+att_tree"
"3776","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>h:-88","att_profession_db+att_tree"
"3777","worlddrop","ITEM","4300","","","","","","","","","80001","flt+2","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:165","att_profession_db+att_tree"
"3778","vendor","ITEM","14635","n","2699","Rikqiz <Leatherworking Supplies>","210","43.2","71.7","","80105","","","Zones.lua","1","h:-732>m:13>m:210>h:-58>n:2699","att_profession_db+att_tree"
"3779","worlddrop","ITEM","4301","","","","","","","","","80001","flt+2","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:165","att_profession_db+att_tree"
"3780","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>flt:50","att_profession_db+att_tree"
"3811","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","80001","","","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365","att_profession_db+att_tree"
"3813","trainer","TRAINER","0","n","3363","Magar <Tailoring Trainer>","85","60.6","59","","110207","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:197>n:3363>flt:113","att_profession_db+att_tree"
"3816","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>flt:50","att_profession_db+att_tree"
"3817","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>flt:50","att_profession_db+att_tree"
"3818","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>flt:50","att_profession_db+att_tree"
"3839","trainer","TRAINER","0","n","3363","Magar <Tailoring Trainer>","85","60.6","59","","80001","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:197>n:3363>flt:56","att_profession_db+att_tree"
"3840","trainer","TRAINER","0","n","3363","Magar <Tailoring Trainer>","85","60.6","59","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:197>n:3363>h:-88","att_profession_db+att_tree"
"3841","trainer","TRAINER","0","n","3363","Magar <Tailoring Trainer>","85","60.6","59","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:197>n:3363>h:-88","att_profession_db+att_tree"
"3842","trainer","TRAINER","0","n","3363","Magar <Tailoring Trainer>","85","60.6","59","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:197>n:3363>h:-88","att_profession_db+att_tree"
"3843","trainer","TRAINER","0","n","3363","Magar <Tailoring Trainer>","85","60.6","59","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:197>n:3363>h:-88","att_profession_db+att_tree"
"3844","worlddrop","ITEM","4346","","","","","","","","","80001","flt+2","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:197","att_profession_db+att_tree"
"3845","trainer","TRAINER","0","n","3363","Magar <Tailoring Trainer>","85","60.6","59","","30100","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:197>n:3363>h:-88","att_profession_db+att_tree"
