"decision","decision_basis","achievement_id","title","description","root_category","category_id","category_path","points","flags","criteria_tree_id","reward_item_id","att_source_files"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","453","Sergeant","Earned the title, ""Sergeant"" at level 60.","Legacy","15279","Legacy > Player vs. Player","0","2048","6966","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","454","Scout","Earned the title, ""Scout"" at level 60.","Legacy","15279","Legacy > Player vs. Player","0","2048","3659","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","456","Realm First! Obsidian Slayer","Participated in the realm first defeat of Sartharion the Onyx Guardian in 25-player mode.","Feats of Strength","81","Feats of Strength","0","2816","10281","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","468","Grunt","Earned the title, ""Grunt"" at level 60.","Legacy","15279","Legacy > Player vs. Player","0","2048","1772","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","469","Legionnaire","Earned the title, ""Legionnaire"" at level 60.","Legacy","15279","Legacy > Player vs. Player","0","2048","439","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","470","Corporal","Earned the title, ""Corporal"" at level 60.","Legacy","15279","Legacy > Player vs. Player","0","2048","1775","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","471","Sergeant","Earned the title, ""Sergeant"" at level 60.","Legacy","15279","Legacy > Player vs. Player","0","2048","1667","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","472","Knight-Lieutenant","Earned the title, ""Knight-Lieutenant"" at level 60.","Legacy","15279","Legacy > Player vs. Player","0","2048","3561","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","473","Marshal","Earned the title, ""Marshal"" at level 60.","Legacy","15279","Legacy > Player vs. Player","0","2048","1008","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","503","50 Quests Completed","Complete 50 quests.","Quests","96","Quests","10","131072","4808","0","Zones.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","504","100 Quests Completed","Complete 100 quests.","Quests","96","Quests","10","131072","1845","0","Zones.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","505","250 Quests Completed","Complete 250 quests.","Quests","96","Quests","10","131072","4633","0","Zones.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","506","500 Quests Completed","Complete 500 quests.","Quests","96","Quests","10","131072","7344","0","Zones.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","507","1000 Quests Completed","Complete 1000 quests.","Quests","96","Quests","10","131072","1017","0","Zones.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","508","1500 Quests Completed","Complete 1500 quests.","Quests","96","Quests","10","131072","1848","0","Zones.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","509","10000 Honorable Kills","Get 10000 honorable kills.","Player vs. Player","95","Player vs. Player","10","135168","549","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","512","5000 Honorable Kills","Get 5000 honorable kills.","Player vs. Player","95","Player vs. Player","10","131072","5781","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","513","100 Honorable Kills","Get 100 honorable kills.","Player vs. Player","95","Player vs. Player","10","131072","2547","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","515","500 Honorable Kills","Get 500 honorable kills.","Player vs. Player","95","Player vs. Player","10","131072","1851","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","516","1000 Honorable Kills","Get 1000 honorable kills.","Player vs. Player","95","Player vs. Player","10","131072","3652","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","518","30 Exalted Reputations","Raise 30 reputations to Exalted.","Reputation","201","Reputation","10","131200","77086","0","Character.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","519","25 Exalted Reputations","Raise 25 reputations to Exalted.","Reputation","201","Reputation","10","131200","77258","0","Character.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","520","20 Exalted Reputations","Raise 20 reputations to Exalted.","Reputation","201","Reputation","10","131200","77430","0","Character.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","521","15 Exalted Reputations","Raise 15 reputations to Exalted.","Reputation","201","Reputation","10","131200","77602","0","Character.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","522","Somebody Likes Me","Raise a reputation to Exalted.","Reputation","201","Reputation","10","131072","78118","0","Character.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","523","5 Exalted Reputations","Raise 5 reputations to Exalted.","Reputation","201","Reputation","10","131200","77946","0","Character.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","524","10 Exalted Reputations","Raise 10 reputations to Exalted.","Reputation","201","Reputation","10","131200","77774","0","Character.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","545","Shave and a Haircut","Visit a Barber Shop and alter your appearance.","Characters","92","Characters","10","0","461","0","Character.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","546","Safe Deposit","Buy 7 additional bank slots.","Legacy","15446","Legacy > Character","0","2048","4070","0","Character.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","558","Greedy","Win a greed roll on a superior or better item above level 185 by rolling 100.","Legacy","15446","Legacy > Character","0","2048","204","0","Character.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","559","Needy","Win a need roll on a superior or better item above level 185 by rolling 100.","Legacy","15446","Legacy > Character","0","2048","270","0","Character.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","560","Deadliest Catch","Fish up Gahz'ranka in Zul'Gurub using the Mudskunk Lure.","Legacy","15278","Legacy > Raids","0","2048","8133","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","603","Wrath of the Horde","Kill 5 Alliance players in each of the cities listed below.","Player vs. Player","95","Player vs. Player","10","131072","5203","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","604","Wrath of the Alliance","Kill 5 Horde players in each of the cities listed below.","Player vs. Player","95","Player vs. Player","10","131072","5209","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","605","A Coin of Ancestry","Receive a Coin of Ancestry.","World Events","160","World Events > Lunar Festival","10","0","1307","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","606","5 Coins of Ancestry","Receive 5 Coins of Ancestry.","World Events","160","World Events > Lunar Festival","10","131072","192","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","607","10 Coins of Ancestry","Receive 10 Coins of Ancestry.","World Events","160","World Events > Lunar Festival","10","131072","5495","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","608","25 Coins of Ancestry","Receive 25 Coins of Ancestry.","World Events","160","World Events > Lunar Festival","10","131072","1818","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","609","50 Coins of Ancestry","Receive 50 Coins of Ancestry.","World Events","160","World Events > Lunar Festival","10","131072","948","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","610","Orgrimmar Offensive","Damage High Overlord Saurfang until he humors you by pretending to die.","Legacy","15279","Legacy > Player vs. Player","0","2048","18950","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","611","Bleeding Bloodhoof","Kill Baine Bloodhoof.","Legacy","15279","Legacy > Player vs. Player","0","2048","5498","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","612","Downing the Dark Lady","Kill Lady Sylvanas Windrunner in Orgrimmar.","Legacy","15279","Legacy > Player vs. Player","0","2048","5501","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","613","Killed in Quel'Thalas","Kill Lor'themar Theron.","Player vs. Player","95","Player vs. Player","10","0","428","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","614","For the Alliance!","Slay the leaders of the Horde.","Player vs. Player","95","Player vs. Player","20","131072","5769","44223","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","615","Storming Stormwind","Kill King Anduin Wrynn.","Legacy","15279","Legacy > Player vs. Player","0","2048","4369","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","616","Overthrow the Council","Kill Representatives Moira Thaurissan, Muradin Bronzebeard and Falstad Wildhammer.","Player vs. Player","95","Player vs. Player","10","131072","1095","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","617","Immortal No More","Kill High Priestess Tyrande Whisperwind.","Legacy","15279","Legacy > Player vs. Player","0","2048","3209","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","618","Putting Out the Light","Kill Prophet Velen.","Player vs. Player","95","Player vs. Player","10","0","4909","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","619","For the Horde!","Slay the leaders of the Alliance.","Player vs. Player","95","Player vs. Player","20","131072","2961","44224","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","621","Represent","Collect a tabard slot appearance.","Collections","15246","Collections","10","131072","60642","0","Character.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","626","Lunar Festival Finery","Purchase a festive pant suit or festive dress with Coins of Ancestry.","World Events","160","World Events > Lunar Festival","10","0","4901","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","662","Collector's Edition: Mini-Diablo","Owner of the World of Warcraft Collector's Edition Mini-Diablo pet.","Feats of Strength","15268","Feats of Strength > Promotions","0","133120","2247","0","Promotions.lua"
